,price,city,kms_driven,owner,age,power,brand
6879,36000.0,Navi Mumbai,16000.0,2.0,8.0,180.0,Bajaj
6880,35000.0,Jaipur,25108.0,1.0,11.0,150.0,Yamaha
6881,84550.0,Indore,35000.0,2.0,10.0,500.0,Royal Enfield
6882,111467.0,Hyderabad,3537.0,1.0,4.0,350.0,Royal Enfield
6883,300000.0,Surat,190.0,1.0,2.0,400.0,Kawasaki
6884,49000.0,Delhi,21000.0,1.0,6.0,150.0,Yamaha
6885,40000.0,Delhi,28000.0,2.0,6.0,150.0,Yamaha
6886,70000.0,Panchkula,28000.0,1.0,12.0,350.0,Royal Enfield
6887,19786.0,Ahmedabad,10000.0,1.0,10.0,150.0,Bajaj
6888,53000.0,Chennai,43000.0,1.0,7.0,200.0,Bajaj
6889,130000.0,Ahmedabad,12006.0,1.0,6.0,390.0,KTM
6890,40000.0,Chandigarh,30583.0,1.0,11.0,150.0,Yamaha
6891,30200.0,Ahmedabad,33333.0,1.0,8.0,100.0,Hero
6892,200000.0,Bangalore,36102.0,1.0,8.0,300.0,Kawasaki
6893,175000.0,Thane,16796.0,1.0,3.0,500.0,Royal Enfield
6894,21000.0,Chennai,23000.0,1.0,7.0,100.0,TVS
6895,24000.0,Faridabad,23522.0,1.0,5.0,100.0,TVS
6896,102000.0,Kolkata,12542.0,1.0,5.0,350.0,Royal Enfield
6897,135000.0,Jaipur,13500.0,1.0,3.0,350.0,Royal Enfield
6898,150000.0,Bangalore,19600.0,2.0,5.0,410.0,Royal Enfield
6899,150000.0,Bangalore,7300.0,1.0,5.0,410.0,Royal Enfield
6900,550000.0,Mumbai,7000.0,1.0,2.0,502.0,Benelli
6901,830000.0,Bangalore,19300.0,1.0,3.0,900.0,Kawasaki
6902,110000.0,Kolkata,9876.0,1.0,4.0,350.0,Royal Enfield
6903,109000.0,Kolkata,2000.0,1.0,5.0,350.0,Royal Enfield
6904,63000.0,Faridabad,23000.0,1.0,8.0,350.0,Royal Enfield
6905,24500.0,Gurgaon,44200.0,1.0,8.0,150.0,Hero
6906,55000.0,Mumbai,25385.0,1.0,7.0,150.0,Honda
6907,12000.0,Mumbai,34904.0,1.0,12.0,100.0,Hero
6908,24500.0,Jaipur,40929.0,1.0,5.0,100.0,Bajaj
6909,580000.0,Pune,6400.0,1.0,4.0,600.0,Benelli
6910,18000.0,Noida,13049.0,1.0,11.0,100.0,Bajaj
6911,25000.0,Raipur,50000.0,2.0,7.0,150.0,Hero
6912,51000.0,Bangalore,24675.0,1.0,5.0,150.0,Bajaj
6913,49000.0,Ghaziabad,4583.0,1.0,4.0,150.0,Suzuki
6914,30000.0,Delhi,51751.0,1.0,4.0,125.0,Honda
6915,55000.0,Faridabad,20265.0,1.0,7.0,150.0,Yamaha
6916,152500.0,Gurgaon,12280.0,1.0,4.0,390.0,KTM
6917,139300.0,Mumbai,19000.0,1.0,5.0,535.0,Royal Enfield
6918,38000.0,Bangalore,21000.0,1.0,9.0,150.0,Hero
6919,18000.0,Delhi,19864.0,2.0,9.0,150.0,Hero
6920,47000.0,Delhi,8533.0,1.0,3.0,150.0,Bajaj
6921,58700.0,Mumbai,19500.0,1.0,9.0,150.0,Yamaha
6922,43500.0,Begusarai,17500.0,1.0,5.0,150.0,Bajaj
6923,40000.0,Pune,46507.0,1.0,9.0,200.0,Bajaj
6924,45000.0,Bangalore,45000.0,1.0,7.0,180.0,Bajaj
6925,65000.0,Dehradun,23000.0,1.0,5.0,220.0,Bajaj
6926,65000.0,Hyderabad,25533.0,1.0,5.0,160.0,Honda
6927,70000.0,Ghaziabad,13241.0,1.0,4.0,200.0,Bajaj
6928,115000.0,Ghaziabad,24322.0,1.0,6.0,390.0,KTM
6929,23000.0,Ahmedabad,31477.0,1.0,11.0,150.0,Bajaj
6930,100000.0,Hyderabad,18992.0,1.0,5.0,200.0,Bajaj
6931,500000.0,Mumbai,5989.0,1.0,4.0,650.0,Kawasaki
6971,22980.0,Alipore,20000.0,1.0,8.0,125.0,TVS
6972,28980.0,Alipore,20000.0,1.0,6.0,110.0,TVS
6973,75000.0,Sonepat,6668.0,1.0,4.0,160.0,TVS
6974,140000.0,Ghaziabad,7000.0,1.0,4.0,350.0,Royal Enfield
6975,14000.0,Noida,8188.0,1.0,11.0,150.0,Hero
6976,135000.0,Delhi,12000.0,1.0,3.0,350.0,Royal Enfield
6977,37000.0,Ghaziabad,16462.0,1.0,7.0,100.0,Hero
6978,25989.0,Alipore,20000.0,1.0,12.0,150.0,Hero
6979,24000.0,Delhi,26590.0,1.0,9.0,100.0,Hero
6980,56000.0,Ghaziabad,6539.0,1.0,3.0,160.0,TVS
6981,56000.0,Delhi,1168.0,1.0,2.0,110.0,Hero
6982,130000.0,Faridabad,3734.0,1.0,3.0,350.0,Royal Enfield
6983,150000.0,Mumbai,37326.0,1.0,5.0,390.0,KTM
6984,125000.0,Pune,51137.0,1.0,7.0,390.0,KTM
6985,90000.0,Ghaziabad,43740.0,4.0,7.0,350.0,Royal Enfield
6986,95000.0,Bangalore,32182.0,2.0,9.0,350.0,Royal Enfield
6987,45000.0,Bangalore,32119.0,1.0,6.0,150.0,Yamaha
6988,65000.0,Adalaj,9200.0,1.0,4.0,200.0,TVS
6989,118000.0,Delhi,23000.0,1.0,6.0,350.0,Royal Enfield
6990,55000.0,Bangalore,10000.0,1.0,8.0,150.0,Yamaha
6991,60000.0,Gautam Buddha Nagar,26359.0,1.0,4.0,220.0,Bajaj
6992,80000.0,Delhi,3509.0,1.0,2.0,160.0,Bajaj
6993,45900.0,Mumbai,43599.0,1.0,4.0,150.0,Suzuki
6994,70000.0,Bangalore,9707.0,1.0,5.0,180.0,TVS
6995,94900.0,Bangalore,60000.0,1.0,7.0,350.0,Royal Enfield
6996,90000.0,Bangalore,61129.0,1.0,5.0,350.0,Royal Enfield
6997,48800.0,Jhansi,10000.0,1.0,3.0,100.0,Hero
6998,42985.0,Surat,6000.0,1.0,3.0,110.0,TVS
7016,72000.0,Mumbai,13637.0,1.0,4.0,200.0,TVS
7017,103000.0,Gurgaon,11996.0,1.0,3.0,150.0,Yamaha
7018,118000.0,Tiruvallur,17000.0,1.0,5.0,500.0,Royal Enfield
7019,135000.0,Ahmedabad,10779.0,1.0,2.0,350.0,Royal Enfield
7020,60000.0,Bangalore,5195.0,1.0,4.0,220.0,Bajaj
7021,66000.0,Bangalore,2981.0,1.0,4.0,220.0,Bajaj
7022,150000.0,Pune,12000.0,1.0,4.0,410.0,Royal Enfield
7023,40500.0,Faridabad,21587.0,1.0,5.0,150.0,Bajaj
7024,215900.0,Hyderabad,3900.0,2.0,2.0,390.0,KTM
7025,55000.0,Delhi,8728.0,1.0,3.0,150.0,Suzuki
7026,51426.0,Mumbai,3622.0,2.0,12.0,350.0,Royal Enfield
7034,43198.0,Durg,50000.0,1.0,7.0,223.0,Hero
7035,150000.0,Bangalore,19000.0,1.0,5.0,390.0,KTM
7036,185000.0,Bangalore,8900.0,1.0,5.0,390.0,KTM
7037,214000.0,Bangalore,19000.0,1.0,3.0,390.0,KTM
7038,35000.0,Delhi,60000.0,4.0,18.0,350.0,Royal Enfield
7044,35000.0,Bhopal,12000.0,1.0,8.0,150.0,Hero
7045,18000.0,Gurgaon,9213.0,1.0,9.0,150.0,Honda
7046,75000.0,Delhi,43678.0,1.0,7.0,350.0,Royal Enfield
7047,100000.0,Bankura,18000.0,1.0,4.0,350.0,Royal Enfield
7048,58500.0,Bangalore,15500.0,2.0,4.0,150.0,Suzuki
7049,48000.0,Mumbai,23000.0,1.0,3.0,110.0,Hero
7050,16000.0,Kanchipuram,51700.0,1.0,10.0,150.0,Honda
7051,46000.0,Mumbai,10000.0,1.0,3.0,100.0,Hero
7052,15000.0,Delhi,67945.0,1.0,11.0,100.0,Bajaj
7053,27000.0,Lucknow,36000.0,,11.0,110.0,Honda
7054,50000.0,Saharanpur,65000.0,1.0,17.0,350.0,Royal Enfield
7055,46000.0,Faridabad,6222.0,1.0,2.0,100.0,TVS
7056,35000.0,Mumbai,59835.0,1.0,6.0,150.0,Suzuki
7057,32000.0,Delhi,2820.0,1.0,5.0,100.0,Hero
7058,153300.0,Lucknow,1500.0,1.0,5.0,410.0,Royal Enfield
7061,22000.0,Delhi,10835.0,1.0,10.0,125.0,Honda
7062,17500.0,Delhi,92000.0,1.0,10.0,150.0,Bajaj
7063,34500.0,Ghaziabad,26476.0,1.0,5.0,150.0,Bajaj
7064,1100000.0,Delhi,24000.0,1.0,4.0,107.0,Harley-Davidson
7065,87000.0,Surat,27500.0,1.0,6.0,350.0,Royal Enfield
7069,22999.0,Bangalore,41000.0,2.0,11.0,135.0,Bajaj
7089,54000.0,Hyderabad,20000.0,1.0,7.0,200.0,Bajaj
7090,30000.0,Jaipur,21062.0,1.0,6.0,100.0,Hero
7092,28000.0,Pune,27212.0,1.0,7.0,100.0,Bajaj
7093,164200.0,Kolkata,1600.0,1.0,4.0,400.0,Bajaj
7094,13700.0,Vadodara,52000.0,2.0,16.0,223.0,Hero
7096,22000.0,Ghaziabad,25536.0,1.0,9.0,150.0,Hero
7097,38000.0,Faridabad,23765.0,1.0,6.0,150.0,Suzuki
7100,40000.0,Pune,43500.0,1.0,11.0,180.0,Bajaj
7101,445600.0,Pune,10741.0,1.0,5.0,750.0,Harley-Davidson
7102,135000.0,Bangalore,21900.0,1.0,3.0,400.0,Bajaj
7103,34200.0,Ludhiana,4000.0,1.0,5.0,100.0,Bajaj
7104,180000.0,Pune,9382.0,1.0,5.0,390.0,KTM
7105,32000.0,Delhi,17529.0,1.0,8.0,220.0,Bajaj
7106,15000.0,Delhi,39637.0,1.0,14.0,180.0,Bajaj
7107,97000.0,Gurgaon,12184.0,1.0,6.0,500.0,Royal Enfield
7108,50900.0,Chennai,40700.0,1.0,5.0,220.0,Bajaj
7109,52500.0,Ahmedabad,29250.0,1.0,5.0,150.0,Bajaj
7110,30000.0,Ghaziabad,14252.0,1.0,8.0,100.0,Bajaj
7111,61000.0,Pune,25961.0,1.0,4.0,150.0,Yamaha
7114,69500.0,Indore,15000.0,1.0,3.0,160.0,Bajaj
7115,9000.0,Surat,69000.0,2.0,17.0,100.0,Hero
7116,106000.0,Bangalore,390.0,1.0,3.0,200.0,Bajaj
7117,35000.0,Ahmedabad,40588.0,1.0,7.0,150.0,Bajaj
7118,110000.0,Ahmedabad,8117.0,1.0,3.0,150.0,Yamaha
7119,65000.0,Sonepat,8800.0,,4.0,200.0,TVS
7120,75000.0,Delhi,19000.0,1.0,3.0,160.0,TVS
7121,44000.0,Delhi,25000.0,1.0,6.0,150.0,Bajaj
7122,80800.0,Noida,20513.0,1.0,10.0,350.0,Royal Enfield
7123,55000.0,Faridabad,28864.0,,8.0,150.0,Yamaha
7124,33200.0,Jhansi,21000.0,2.0,5.0,100.0,Hero
7133,150000.0,Mumbai,8800.0,1.0,3.0,350.0,Royal Enfield
7134,110000.0,Mumbai,22000.0,1.0,4.0,350.0,Royal Enfield
7135,34000.0,Bangalore,26110.0,1.0,8.0,220.0,Bajaj
7136,67000.0,Mumbai,24063.0,1.0,3.0,160.0,Honda
7137,132000.0,Jaipur,3467.0,1.0,6.0,350.0,Royal Enfield
7146,65000.0,Ahmedabad,25708.0,1.0,8.0,250.0,Honda
7147,25700.0,Pune,50000.0,1.0,10.0,160.0,TVS
7148,130000.0,Dehradun,3500.0,1.0,3.0,350.0,Royal Enfield
7149,99000.0,Pune,13431.0,1.0,6.0,350.0,Royal Enfield
7150,13000.0,Mumbai,10000.0,1.0,13.0,125.0,Bajaj
7151,35000.0,Delhi,11211.0,1.0,4.0,100.0,Hero
7152,62000.0,Faridabad,27813.0,1.0,11.0,350.0,Royal Enfield
7153,130000.0,Trivandrum,61000.0,1.0,7.0,390.0,KTM
7154,44000.0,Delhi,7230.0,1.0,7.0,200.0,Bajaj
7155,40000.0,Delhi,80402.0,1.0,9.0,200.0,Bajaj
7157,62000.0,Jaipur,21734.0,1.0,9.0,150.0,Yamaha
7158,125000.0,Gurgaon,12800.0,1.0,3.0,350.0,Royal Enfield
7170,170200.0,Lucknow,7123.0,1.0,3.0,200.0,KTM
7171,69600.0,Mumbai,21000.0,1.0,5.0,150.0,Suzuki
7172,90000.0,Trivandrum,17000.0,1.0,7.0,350.0,Royal Enfield
7173,64000.0,Bangalore,20094.0,1.0,6.0,220.0,Bajaj
7174,150900.0,Varanasi,1200.0,1.0,3.0,410.0,Royal Enfield
7175,15000.0,Gurgaon,85086.0,1.0,14.0,160.0,TVS
7176,25000.0,Mumbai,67503.0,,15.0,150.0,Honda
7177,36000.0,Ghaziabad,20199.0,1.0,7.0,150.0,Yamaha
7178,70000.0,Hyderabad,30000.0,1.0,5.0,160.0,Honda
7179,46000.0,Hyderabad,28176.0,1.0,7.0,150.0,Yamaha
7180,35000.0,Ghaziabad,46448.0,1.0,6.0,100.0,Hero
7181,39000.0,Pune,20273.0,1.0,4.0,100.0,Bajaj
7182,60000.0,Pune,6457.0,1.0,4.0,220.0,Bajaj
7200,16000.0,Delhi,25000.0,1.0,12.0,125.0,Bajaj
7201,53000.0,Delhi,29800.0,1.0,4.0,180.0,TVS
7206,75000.0,Mumbai,16000.0,1.0,6.0,200.0,Bajaj
7207,150000.0,Pune,32267.0,1.0,5.0,390.0,KTM
7208,15000.0,Gautam Buddha Nagar,70347.0,1.0,13.0,125.0,Honda
7209,120000.0,Pune,2876.0,1.0,5.0,350.0,Royal Enfield
7210,78500.0,Lucknow,10000.0,1.0,6.0,200.0,Bajaj
7211,49500.0,Mehsana,20000.0,2.0,4.0,160.0,TVS
7212,189400.0,Thane,8000.0,1.0,3.0,310.0,TVS
7213,154000.0,Udaipur,301.0,1.0,3.0,500.0,Royal Enfield
7214,35800.0,Kolkata,25000.0,1.0,7.0,150.0,Hero
7215,121000.0,Pune,9494.0,1.0,6.0,500.0,Royal Enfield
7216,49000.0,Jalandhar,6000.0,1.0,8.0,220.0,Bajaj
7217,70000.0,Ghaziabad,43241.0,1.0,6.0,150.0,Yamaha
7218,65000.0,Jaipur,14391.0,2.0,4.0,150.0,Yamaha
7219,118000.0,Pune,12000.0,1.0,5.0,200.0,Bajaj
7220,75000.0,Goregaon,8500.0,1.0,4.0,200.0,TVS
7221,45612.0,Bangalore,36000.0,1.0,7.0,150.0,Yamaha
7222,30500.0,Delhi,21000.0,2.0,8.0,150.0,Yamaha
7223,80000.0,Pune,48898.0,1.0,7.0,500.0,Royal Enfield
7224,130000.0,Gurgaon,19200.0,2.0,5.0,500.0,Royal Enfield
7225,22000.0,Jabalpur,45000.0,1.0,10.0,135.0,Bajaj
7231,170000.0,Nashik,7000.0,1.0,3.0,390.0,KTM
7232,80000.0,Bangalore,29850.0,1.0,7.0,350.0,Royal Enfield
7233,65000.0,Faridabad,26925.0,1.0,5.0,150.0,Yamaha
7234,20000.0,Gurgaon,28090.0,1.0,9.0,125.0,Honda
7235,60000.0,Delhi,74.0,1.0,1.0,110.0,Honda
7236,30000.0,Delhi,59217.0,1.0,5.0,150.0,Bajaj
7237,52000.0,Pune,7000.0,1.0,6.0,220.0,Bajaj
7238,15000.0,Gurgaon,54246.0,2.0,11.0,125.0,Honda
7239,12000.0,Gurgaon,42083.0,1.0,13.0,150.0,Bajaj
7240,53000.0,Gurgaon,2505.0,1.0,2.0,110.0,Honda
7241,55000.0,Gurgaon,2505.0,1.0,2.0,110.0,Honda
7242,25000.0,Gurgaon,32162.0,2.0,10.0,100.0,Hero
7243,70000.0,Bally,25000.0,1.0,7.0,350.0,Royal Enfield
7244,120000.0,Kurnool,34000.0,1.0,6.0,500.0,Royal Enfield
7245,45000.0,Mumbai,10000.0,1.0,4.0,110.0,Honda
7246,65000.0,Mumbai,8000.0,1.0,3.0,110.0,Honda
7247,49990.0,Delhi,46000.0,1.0,7.0,220.0,Bajaj
7248,30000.0,Delhi,70000.0,2.0,7.0,150.0,Yamaha
7250,146000.0,Bangalore,14000.0,1.0,5.0,410.0,Royal Enfield
7251,149000.0,Jalandhar,6600.0,1.0,3.0,350.0,Royal Enfield
7256,23000.0,Faridabad,17122.0,1.0,8.0,100.0,Hero
7257,24000.0,Faridabad,17540.0,1.0,8.0,150.0,Bajaj
7258,24000.0,Faridabad,21990.0,1.0,7.0,100.0,Hero
7259,24000.0,Faridabad,15451.0,1.0,8.0,100.0,Hero
7260,24000.0,Faridabad,17980.0,1.0,6.0,100.0,Hero
7261,24000.0,Faridabad,14244.0,1.0,7.0,100.0,Hero
7262,14000.0,Faridabad,21007.0,1.0,9.0,150.0,Yamaha
7263,25000.0,Faridabad,11332.0,1.0,6.0,100.0,Hero
7264,25000.0,Faridabad,10721.0,1.0,6.0,100.0,Hero
7265,25000.0,Faridabad,3192.0,1.0,7.0,100.0,Hero
7266,26000.0,Faridabad,30489.0,1.0,6.0,100.0,Hero
7267,87000.0,Gautam Buddha Nagar,21000.0,1.0,6.0,350.0,Royal Enfield
7268,195200.0,Bangalore,2503.0,1.0,3.0,310.0,TVS
7269,45000.0,Roorkee,17000.0,1.0,5.0,125.0,Honda
7270,19000.0,Bangalore,80828.0,1.0,11.0,150.0,Bajaj
7271,70000.0,Pune,6135.0,1.0,3.0,220.0,Bajaj
7272,38500.0,Faridabad,4877.0,1.0,2.0,100.0,Bajaj
7273,32000.0,Gurgaon,35466.0,1.0,5.0,150.0,Bajaj
7274,75000.0,Gurgaon,16135.0,1.0,6.0,350.0,Royal Enfield
7275,30000.0,Faridabad,16217.0,1.0,5.0,100.0,Hero
7276,46000.0,Faridabad,14788.0,1.0,3.0,150.0,Bajaj
7277,17000.0,Gurgaon,31214.0,1.0,10.0,150.0,Hero
7278,80000.0,Bangalore,16298.0,1.0,5.0,150.0,Bajaj
7279,29000.0,Gurgaon,28619.0,1.0,8.0,125.0,Honda
7280,120000.0,Bangalore,38000.0,1.0,6.0,390.0,KTM
7281,75000.0,Delhi,23085.0,1.0,5.0,150.0,Yamaha
7282,100000.0,Gurgaon,26098.0,1.0,6.0,500.0,Royal Enfield
7283,75000.0,Delhi,41000.0,1.0,9.0,350.0,Royal Enfield
7284,16500.0,Faridabad,22457.0,1.0,8.0,110.0,Yamaha
7285,148000.0,Bangalore,10805.0,1.0,4.0,400.0,Bajaj
7286,130000.0,Rajkot,96046.0,1.0,4.0,350.0,Royal Enfield
7287,75000.0,Delhi,29716.0,1.0,11.0,350.0,Royal Enfield
7288,23000.0,Vellore,32500.0,2.0,11.0,160.0,TVS
7289,115000.0,Mumbai,38813.0,1.0,4.0,400.0,Bajaj
7290,65000.0,Delhi,38057.0,1.0,7.0,150.0,Yamaha
7291,41000.0,Delhi,26528.0,,5.0,160.0,TVS
7292,175000.0,Ghaziabad,6078.0,1.0,3.0,200.0,KTM
7293,162000.0,Delhi,8000.0,1.0,6.0,390.0,KTM
7294,133500.0,Mumbai,1608.0,1.0,2.0,350.0,Royal Enfield
7295,67000.0,Coimbatore,21963.0,1.0,4.0,180.0,TVS
7296,185000.0,Hyderabad,3004.0,1.0,4.0,500.0,Royal Enfield
7297,80000.0,Delhi,38430.0,1.0,10.0,350.0,Royal Enfield
7298,83000.0,Bangalore,35678.0,1.0,8.0,350.0,Royal Enfield
7299,26000.0,Faridabad,37469.0,1.0,10.0,220.0,Bajaj
7300,44000.0,Ahmedabad,14107.0,1.0,4.0,150.0,Bajaj
7301,35000.0,Bardhaman,50000.0,1.0,8.0,150.0,Hero
7302,21000.0,Jaipur,55000.0,1.0,8.0,125.0,Yamaha
7303,24000.0,Ernakulam,14500.0,1.0,12.0,220.0,Bajaj
7304,41000.0,Faridabad,25943.0,1.0,5.0,180.0,TVS
7305,18500.0,Faridabad,19492.0,1.0,10.0,100.0,Hero
7306,36000.0,Faridabad,21578.0,1.0,6.0,180.0,TVS
7307,17800.0,Faridabad,21587.0,1.0,7.0,110.0,Mahindra
7308,25000.0,Faridabad,15775.0,1.0,5.0,125.0,Yamaha
7309,145000.0,Pune,9500.0,1.0,2.0,150.0,Yamaha
7310,63000.0,Delhi,9999.0,1.0,3.0,160.0,TVS
7311,70000.0,Jaipur,207102.0,1.0,2.0,180.0,TVS
7312,10000.0,Tiruvallur,29825.0,2.0,11.0,150.0,Honda
7313,52000.0,Kachchh,12600.0,1.0,4.0,160.0,Honda
7314,18000.0,Gurgaon,35550.0,1.0,11.0,100.0,Hero
7315,23500.0,Faridabad,19720.0,1.0,6.0,125.0,Yamaha
7316,103000.0,Thane,19339.0,1.0,5.0,350.0,Royal Enfield
7317,135000.0,Delhi,22000.0,1.0,5.0,500.0,Royal Enfield
7318,89300.0,Bangalore,17300.0,1.0,6.0,200.0,Bajaj
7319,43800.0,Virar,6500.0,1.0,6.0,150.0,Suzuki
7320,20000.0,Faridabad,10649.0,1.0,6.0,100.0,TVS
7340,95000.0,Pune,20241.0,1.0,6.0,350.0,Royal Enfield
7341,175000.0,Bangalore,23500.0,1.0,5.0,390.0,KTM
7342,150000.0,Bangalore,27356.0,1.0,3.0,350.0,Royal Enfield
7343,38700.0,Ghaziabad,40000.0,1.0,5.0,150.0,Suzuki
7344,18000.0,Nagaur,31000.0,1.0,8.0,110.0,Honda
7345,105000.0,Jaipur,1543.0,1.0,5.0,350.0,Royal Enfield
7346,43000.0,Bangalore,33807.0,2.0,7.0,220.0,Bajaj
7347,45000.0,Faridabad,23481.0,1.0,5.0,180.0,TVS
7348,836000.0,Pune,7224.0,1.0,2.0,797.0,Ducati
7351,446200.0,Delhi,2500.0,2.0,4.0,650.0,Hyosung
7352,55000.0,Jaipur,4779.0,1.0,11.0,350.0,Royal Enfield
7353,74200.0,Delhi,6300.0,1.0,3.0,180.0,TVS
7354,60000.0,Faridabad,10121.0,1.0,2.0,150.0,Bajaj
7355,21666.0,Bangalore,19075.0,1.0,7.0,100.0,Bajaj
7356,22000.0,Chandigarh,86845.0,1.0,13.0,150.0,Bajaj
7357,45000.0,Pune,33000.0,1.0,10.0,150.0,Yamaha
7358,45000.0,Pune,27000.0,1.0,9.0,220.0,Bajaj
7359,90000.0,Delhi,25000.0,1.0,7.0,350.0,Royal Enfield
7360,51000.0,Gurgaon,12668.0,1.0,8.0,150.0,Yamaha
7361,28000.0,Faridabad,11131.0,1.0,4.0,100.0,Bajaj
7362,31500.0,Faridabad,14267.0,1.0,5.0,100.0,Bajaj
7363,16500.0,Delhi,67731.0,1.0,10.0,100.0,Hero
7364,70000.0,Delhi,12266.0,1.0,3.0,150.0,Suzuki
7365,23000.0,Faridabad,28870.0,1.0,9.0,100.0,Hero
7366,33000.0,Faridabad,18643.0,1.0,5.0,100.0,Hero
7367,32000.0,Jaipur,22844.0,1.0,8.0,100.0,Hero
7368,20000.0,Faridabad,34304.0,1.0,11.0,220.0,Bajaj
7369,38000.0,Jaipur,21822.0,1.0,6.0,125.0,Honda
7370,21000.0,Faridabad,19774.0,1.0,9.0,100.0,Hero
7371,27000.0,Faridabad,22115.0,1.0,3.0,100.0,Bajaj
7372,21000.0,Faridabad,17210.0,1.0,9.0,100.0,Hero
7373,21000.0,Faridabad,16057.0,1.0,8.0,100.0,Hero
7374,35000.0,Faridabad,18303.0,1.0,3.0,100.0,Hero
7375,33000.0,Gurgaon,14244.0,1.0,5.0,150.0,Honda
7376,41000.0,Delhi,15880.0,,5.0,160.0,TVS
7377,65000.0,Ghaziabad,10906.0,2.0,3.0,160.0,TVS
7378,76000.0,Ahmedabad,23885.0,1.0,3.0,220.0,Bajaj
7379,38000.0,Jaipur,20000.0,1.0,6.0,100.0,Hero
7380,18000.0,Faridabad,35778.0,1.0,11.0,100.0,Hero
7381,46000.0,Faridabad,11309.0,1.0,2.0,100.0,Hero
7382,32000.0,Gurgaon,23060.0,1.0,4.0,110.0,Honda
7383,48000.0,Gurgaon,52904.0,1.0,14.0,350.0,Royal Enfield
7384,53500.0,Bahadurgarh,21890.0,1.0,8.0,200.0,Bajaj
7385,30000.0,Pune,51000.0,1.0,9.0,125.0,Honda
7386,47000.0,Gurgaon,24580.0,1.0,5.0,150.0,Bajaj
7387,19000.0,Faridabad,25794.0,1.0,7.0,125.0,Yamaha
7388,42000.0,Chennai,52000.0,2.0,7.0,223.0,Hero
7389,41900.0,Alipore,20000.0,1.0,7.0,160.0,TVS
7390,33000.0,Delhi,12000.0,1.0,4.0,100.0,Hero
7427,23400.0,Bangalore,25000.0,1.0,11.0,223.0,Hero
7428,67500.0,Nagpur,35000.0,2.0,9.0,200.0,KTM
7429,70000.0,Delhi,9900.0,1.0,5.0,220.0,Bajaj
7430,60000.0,Delhi,12000.0,1.0,5.0,220.0,Bajaj
7431,170000.0,Anekal,210.0,1.0,8.0,650.0,Hyosung
7432,14500.0,Agra,43000.0,2.0,9.0,125.0,Honda
7434,50000.0,Hyderabad,29800.0,1.0,7.0,150.0,Yamaha
7443,89700.0,Navi Mumbai,26000.0,1.0,6.0,350.0,Royal Enfield
7444,80600.0,Mumbai,26000.0,2.0,7.0,350.0,Royal Enfield
7445,97942.0,Navi Mumbai,8979.0,1.0,6.0,350.0,Royal Enfield
7454,27000.0,Bangalore,46006.0,2.0,10.0,150.0,Yamaha
7455,25000.0,Hissar,28000.0,1.0,12.0,180.0,Bajaj
7456,42200.0,Ahmedabad,57000.0,1.0,7.0,200.0,Bajaj
7457,95000.0,Kolkata,13452.0,1.0,6.0,350.0,Royal Enfield
7458,34850.0,Pune,75838.0,1.0,6.0,150.0,Honda
7459,34918.0,Pune,60055.0,1.0,5.0,150.0,Bajaj
7460,60000.0,Chennai,15500.0,1.0,5.0,150.0,Yamaha
7462,273200.0,Bhubaneshwar,12000.0,1.0,7.0,650.0,Hyosung
7463,350000.0,Gurgaon,21000.0,2.0,7.0,750.0,Harley-Davidson
7464,160000.0,Bangalore,8298.0,1.0,3.0,400.0,Bajaj
7465,27333.0,Ahmedabad,26000.0,1.0,6.0,100.0,Hero
7466,46000.0,Bangalore,37000.0,1.0,5.0,150.0,Bajaj
7467,100000.0,Thiruvananthapuram,80000.0,2.0,41.0,250.0,Ideal
7468,11000.0,Adalaj,65000.0,1.0,10.0,100.0,Hero
7469,40000.0,Delhi,44000.0,1.0,5.0,150.0,Yamaha
7470,41000.0,Faridabad,6168.0,1.0,5.0,150.0,Yamaha
7471,32000.0,Gurgaon,40828.0,1.0,6.0,150.0,Yamaha
7472,33000.0,Delhi,13007.0,2.0,6.0,150.0,Yamaha
7473,24000.0,Delhi,28000.0,1.0,7.0,100.0,Bajaj
7474,340000.0,Pune,13900.0,2.0,7.0,750.0,Harley-Davidson
7475,39000.0,Ahmedabad,7005.0,1.0,6.0,100.0,Hero
7476,250000.0,Bangalore,45000.0,1.0,5.0,320.0,Yamaha
7477,254581.0,Gorakhpur,19100.0,1.0,4.0,320.0,Yamaha
7478,40000.0,Delhi,37000.0,1.0,7.0,150.0,Yamaha
7479,14500.0,Indore,35000.0,1.0,12.0,110.0,TVS
7480,20000.0,Indore,50000.0,1.0,8.0,100.0,Hero
7481,1149000.0,Delhi,9875.0,1.0,6.0,1300.0,Suzuki
7482,44300.0,Mumbai,9600.0,1.0,6.0,150.0,Bajaj
7483,23000.0,Jodhpur,36301.0,1.0,13.0,135.0,Bajaj
7484,29000.0,Jaipur,12653.0,1.0,7.0,150.0,Hero
7485,139300.0,Visakhapatnam,5400.0,1.0,5.0,350.0,Royal Enfield
7486,12500.0,Bangalore,53700.0,2.0,16.0,150.0,Bajaj
7487,15000.0,Mumbai,34997.0,1.0,11.0,150.0,Bajaj
7488,55000.0,Thane,8200.0,1.0,5.0,150.0,Bajaj
7489,109999.0,Kolkata,8821.0,1.0,7.0,500.0,Royal Enfield
7490,52000.0,Ahmedabad,13551.0,1.0,4.0,150.0,Bajaj
7491,125000.0,Patna,7292.0,1.0,4.0,350.0,Royal Enfield
